"DateTime";"xu030"
"2020-02-26 00:00:00";1373.49
"2020-02-27 00:00:00";1316.39
"2020-02-28 00:00:00";1263.04
"2020-03-02 00:00:00";1275.71
"2020-03-03 00:00:00";1326.52
"2020-03-04 00:00:00";1324.32
"2020-03-05 00:00:00";1335.95
"2020-03-06 00:00:00";1308.97
"2020-03-09 00:00:00";1241.39
"2020-03-10 00:00:00";1219.95
"2020-03-11 00:00:00";1220.3
"2020-03-12 00:00:00";1137.74
"2020-03-13 00:00:00";1158.49
"2020-03-16 00:00:00";1066.09
"2020-03-17 00:00:00";1058.54
"2020-03-18 00:00:00";1041.34
"2020-03-19 00:00:00";1035.49
"2020-03-20 00:00:00";1037.27
"2020-03-23 00:00:00";1014.1
"2020-03-24 00:00:00";1074.01
"2020-03-25 00:00:00";1066.04
"2020-03-26 00:00:00";1097.35
"2020-03-27 00:00:00";1055.4
"2020-03-30 00:00:00";1053.54
"2020-03-31 00:00:00";1067.91
"2020-04-01 00:00:00";1061.48
"2020-04-02 00:00:00";1066.63
"2020-04-03 00:00:00";1064.67
"2020-04-06 00:00:00";1092.25
"2020-04-07 00:00:00";1098.7
"2020-04-08 00:00:00";1108.43
"2020-04-09 00:00:00";1144.13
"2020-04-10 00:00:00";1152.4
"2020-04-13 00:00:00";1147.42
"2020-04-14 00:00:00";1177.78
"2020-04-15 00:00:00";1143.38
"2020-04-16 00:00:00";1143.85
"2020-04-17 00:00:00";1169.22
"2020-04-20 00:00:00";1174.68
"2020-04-21 00:00:00";1155.3
"2020-04-22 00:00:00";1157.9
"2020-04-24 00:00:00";1161.89
"2020-04-27 00:00:00";1189.7
"2020-04-28 00:00:00";1181.82
"2020-04-29 00:00:00";1191.29
"2020-04-30 00:00:00";1187.61
"2020-05-04 00:00:00";1158.06
"2020-05-05 00:00:00";1155.65
"2020-05-06 00:00:00";1154.03
"2020-05-07 00:00:00";1149.33
"2020-05-08 00:00:00";1145.91
"2020-05-11 00:00:00";1142.07
"2020-05-12 00:00:00";1161.18
"2020-05-13 00:00:00";1164.18
"2020-05-14 00:00:00";1153.3
"2020-05-15 00:00:00";1158.29
"2020-05-18 00:00:00";1186.03
"2020-05-20 00:00:00";1184.13
"2020-05-21 00:00:00";1191.9
"2020-05-22 00:00:00";1194.74
"2020-05-27 00:00:00";1216.37
"2020-05-28 00:00:00";1224.7
"2020-05-29 00:00:00";1229.18
"2020-06-01 00:00:00";1249.5
"2020-06-02 00:00:00";1259
"2020-06-03 00:00:00";1271.05
"2020-06-04 00:00:00";1279.08
"2020-06-05 00:00:00";1286.64
"2020-06-08 00:00:00";1280.45
"2020-06-09 00:00:00";1272.84
"2020-06-10 00:00:00";1277.67
"2020-06-11 00:00:00";1267.24
"2020-06-12 00:00:00";1272.09
"2020-06-15 00:00:00";1266.36
"2020-06-16 00:00:00";1279.86
"2020-06-17 00:00:00";1276.21
"2020-06-18 00:00:00";1298.43
"2020-06-19 00:00:00";1317.97
"2020-06-22 00:00:00";1335.72
"2020-06-23 00:00:00";1336.9
"2020-06-24 00:00:00";1325.9
"2020-06-25 00:00:00";1322.6
"2020-06-26 00:00:00";1326.14
"2020-06-29 00:00:00";1340.21
"2020-06-30 00:00:00";1347.19
"2020-07-01 00:00:00";1324.81
"2020-07-02 00:00:00";1339.95
"2020-07-03 00:00:00";1320.46
"2020-07-06 00:00:00";1349.17
"2020-07-07 00:00:00";1357.58
"2020-07-08 00:00:00";1348.62
"2020-07-09 00:00:00";1322.59
"2020-07-10 00:00:00";1312.85
"2020-07-13 00:00:00";1347.36
"2020-07-14 00:00:00";1339.25
"2020-07-16 00:00:00";1348.08
"2020-07-17 00:00:00";1343.79
"2020-07-20 00:00:00";1345.3
"2020-07-21 00:00:00";1334.55
"2020-07-22 00:00:00";1337.03
"2020-07-23 00:00:00";1348.21
"2020-07-24 00:00:00";1348.49
"2020-07-27 00:00:00";1350
"2020-07-28 00:00:00";1300.99
"2020-07-29 00:00:00";1272.22
"2020-07-30 00:00:00";1259.64
"2020-08-04 00:00:00";1221.3
"2020-08-05 00:00:00";1228.03
"2020-08-06 00:00:00";1170.82
"2020-08-07 00:00:00";1196.61
"2020-08-10 00:00:00";1207.17
"2020-08-11 00:00:00";1248.68
"2020-08-12 00:00:00";1255.05
"2020-08-13 00:00:00";1239.73
"2020-08-14 00:00:00";1220.17
"2020-08-17 00:00:00";1228.75
"2020-08-18 00:00:00";1236.62
"2020-08-19 00:00:00";1278.8
"2020-08-20 00:00:00";1278.82
"2020-08-21 00:00:00";1259.08
"2020-08-24 00:00:00";1257.82
"2020-08-25 00:00:00";1236.29
"2020-08-26 00:00:00";1246.03
"2020-08-27 00:00:00";1255.08
"2020-08-28 00:00:00";1241.56
"2020-08-31 00:00:00";1211.5
"2020-09-01 00:00:00";1222.19
"2020-09-02 00:00:00";1220.77
"2020-09-03 00:00:00";1212.7
"2020-09-04 00:00:00";1223.53
"2020-09-07 00:00:00";1231.87
"2020-09-08 00:00:00";1221.99
"2020-09-09 00:00:00";1234.47
"2020-09-10 00:00:00";1232.52
"2020-09-11 00:00:00";1237.19
"2020-09-14 00:00:00";1240.93
"2020-09-15 00:00:00";1241.78
"2020-09-16 00:00:00";1236.09
"2020-09-17 00:00:00";1240.76
"2020-09-18 00:00:00";1239.98
"2020-09-21 00:00:00";1213.17
"2020-09-22 00:00:00";1224.16
"2020-09-23 00:00:00";1231.71
"2020-09-24 00:00:00";1256.65
"2020-09-25 00:00:00";1262.52
"2020-09-28 00:00:00";1256.59
"2020-09-29 00:00:00";1257.71
"2020-09-30 00:00:00";1283.66
"2020-10-01 00:00:00";1280.73
"2020-10-02 00:00:00";1282.33
"2020-10-05 00:00:00";1297.89
"2020-10-06 00:00:00";1286.26
"2020-10-07 00:00:00";1282.11
"2020-10-08 00:00:00";1280
"2020-10-09 00:00:00";1297.65
"2020-10-12 00:00:00";1307.31
"2020-10-13 00:00:00";1297.3
"2020-10-14 00:00:00";1313.22
"2020-10-15 00:00:00";1299.92
"2020-10-16 00:00:00";1315.78
"2020-10-19 00:00:00";1329.97
"2020-10-20 00:00:00";1335.08
"2020-10-21 00:00:00";1336.89
"2020-10-22 00:00:00";1316.35
"2020-10-23 00:00:00";1305.37
"2020-10-26 00:00:00";1257.68
"2020-10-27 00:00:00";1266.53
"2020-10-28 00:00:00";1238.21
"2020-10-30 00:00:00";1222.03
"2020-11-02 00:00:00";1245.86
"2020-11-03 00:00:00";1269.2
"2020-11-04 00:00:00";1280.83
"2020-11-05 00:00:00";1290.03
"2020-11-06 00:00:00";1302.47
"2020-11-09 00:00:00";1355.9
"2020-11-10 00:00:00";1372.77
"2020-11-11 00:00:00";1426.83
"2020-11-12 00:00:00";1425.55
"2020-11-13 00:00:00";1442.64
"2020-11-16 00:00:00";1438.61
"2020-11-17 00:00:00";1397.52
"2020-11-18 00:00:00";1447.09
"2020-11-19 00:00:00";1470.78
"2020-11-20 00:00:00";1479.04
"2020-11-20 09:55:00";1472.55
"2020-11-20 10:00:00";1477.43
"2020-11-20 10:05:00";1478.05
"2020-11-20 10:10:00";1477
"2020-11-20 10:15:00";1476.11
"2020-11-20 10:20:00";1478.27
"2020-11-20 10:25:00";1478.29
"2020-11-20 10:30:00";1481.32
"2020-11-20 10:35:00";1480.66
"2020-11-20 10:40:00";1480.67
"2020-11-20 10:45:00";1481.89
"2020-11-20 10:50:00";1481.97
"2020-11-20 10:55:00";1484.19
"2020-11-20 11:00:00";1485.13
"2020-11-20 11:05:00";1484.68
"2020-11-20 11:10:00";1481.45
"2020-11-20 11:15:00";1478.38
"2020-11-20 11:20:00";1477.26
"2020-11-20 11:25:00";1479.1
"2020-11-20 11:30:00";1475.4
"2020-11-20 11:35:00";1474.31
"2020-11-20 11:40:00";1476.01
"2020-11-20 11:45:00";1473.51
"2020-11-20 11:50:00";1473.49
"2020-11-20 11:55:00";1474.1
"2020-11-20 12:00:00";1477.85
"2020-11-20 12:05:00";1476.45
"2020-11-20 12:10:00";1475.81
"2020-11-20 12:15:00";1476.86
"2020-11-20 12:20:00";1477.35
"2020-11-20 12:25:00";1480.51
"2020-11-20 12:30:00";1479.92
"2020-11-20 12:35:00";1479.29
"2020-11-20 12:40:00";1481.11
"2020-11-20 12:45:00";1480.81
"2020-11-20 12:50:00";1479.23
"2020-11-20 12:55:00";1478.71
"2020-11-20 13:00:00";1477.81
"2020-11-20 13:05:00";1477.7
"2020-11-20 13:10:00";1478.87
"2020-11-20 13:15:00";1478.72
"2020-11-20 13:20:00";1480.69
"2020-11-20 13:25:00";1480
"2020-11-20 13:30:00";1478.58
"2020-11-20 13:35:00";1478.32
"2020-11-20 13:40:00";1478.7
"2020-11-20 13:45:00";1478.75
"2020-11-20 13:50:00";1481.38
"2020-11-20 13:55:00";1479.85
"2020-11-20 14:00:00";1479.83
"2020-11-20 14:05:00";1480.5
"2020-11-20 14:10:00";1480.36
"2020-11-20 14:15:00";1480.42
"2020-11-20 14:20:00";1480.54
"2020-11-20 14:25:00";1478.25
"2020-11-20 14:30:00";1478.25
"2020-11-20 14:35:00";1478.65
"2020-11-20 14:40:00";1478.67
"2020-11-20 14:45:00";1478.48
"2020-11-20 14:50:00";1481.09
"2020-11-20 14:55:00";1481.07
"2020-11-20 15:00:00";1480.61
"2020-11-20 15:05:00";1481.53
"2020-11-20 15:10:00";1483.11
"2020-11-20 15:15:00";1483.97
"2020-11-20 15:20:00";1483.89
"2020-11-20 15:25:00";1484.32
"2020-11-20 15:30:00";1483.59
"2020-11-20 15:35:00";1482.33
"2020-11-20 15:40:00";1480.72
"2020-11-20 15:45:00";1480.58
"2020-11-20 15:50:00";1479.17
"2020-11-20 15:55:00";1479.53
"2020-11-20 16:00:00";1479.58
"2020-11-20 16:05:00";1480.44
"2020-11-20 16:10:00";1480.31
"2020-11-20 16:15:00";1479.41
"2020-11-20 16:20:00";1480.13
"2020-11-20 16:25:00";1481.53
"2020-11-20 16:30:00";1484.8
"2020-11-20 16:35:00";1484.48
"2020-11-20 16:40:00";1484.9
"2020-11-20 16:45:00";1482.67
"2020-11-20 16:50:00";1483.56
"2020-11-20 16:55:00";1483.07
"2020-11-20 17:00:00";1480.13
"2020-11-20 17:05:00";1481.06
"2020-11-20 17:10:00";1479.29
"2020-11-20 17:15:00";1478.95
"2020-11-20 17:20:00";1478.96
"2020-11-20 17:25:00";1480.8
"2020-11-20 17:30:00";1479.07
"2020-11-20 17:35:00";1480.87
"2020-11-20 17:40:00";1480.74
"2020-11-20 17:45:00";1482.01
"2020-11-20 17:50:00";1480.32
"2020-11-20 17:55:00";1480.05
"2020-11-20 18:00:00";1480.11
"2020-11-20 18:05:00";1479.04
"2020-11-20 18:10:00";1479.04
