133.37
98.48
124.18
119.26
119.1
125.84
138.54
145.04
137.06
134.79
122.11
130.65
108.01
122.44
111.92
106.19
101.78
104.55
113.81
121.77
157.99
160.21
150.58
163.04
152.33
144.2
155.83
151.45
142.04
142.25
128.66
112.28
122.13
122.95
127.33
118.26
123.08
127.17
124.85
121.95
101.63
93.85
98.12
97.44
108.11
112.72
126.44
128.47
127.48
144.84
149.04
147.72
161.03
161.99
161.54
175.16
181.15
172.48
164.32
162.62
169.58
142.53
145.4
141.19
145.62
149.23
137.12
150.75
148.99
151.66
156.63
152.91
153.97
146.37
148.72
135.37
138.34
133.06
129.81
120.28
116.79
118.91
118.59
120.51
133.06
127.09
135.84
130.31
123.2
115.19
118.06
119.53
115.16
115.5
109.65
110.27
115.46
123.14
129.67
127.09
165.16
169.6
168
165.38
164.75
161.82
139.93
130.22
134.66
126.22
128.36
134.59
137.42
137.38
147.18
144.39
136.12
131.38
116.63
119.88
130
130.22
138.38
139.02
138.62
129.63
125.78
135.7
139.89
135.41
132.19
133.17
136.28
130.44
130.12
136.09
131.87
133.49
146.29
150.26
152
146.87
147.7
162.19
174.94
176.01
183.31
198.73
198.98
191.38
204.32
204.07
208.71
187.65
213.57
220.9
238.17
234.45
250.36
261.85
237.76
240.77
223.71
219.49
249.65
242.97
244.72
248.02
249.85
259.03
268.22
262.12
247.42
243.71
245.84
225.84
213.65
207.86
209.32
218.11
224.75
224
216.35
221.26
236.35
234.84
245.93
242.19
248.84
245.63
240.1
247.07
254.03
266.45
269.23
266.07
285.46
277.4
294.18
287.07
283.91
293.21
296.8
280.95
296.56
297.91
295.48
295.92
315.03
316.23
321.53
325.22
337.36
344.56
345.06
354.01
353.35
348.02
358.1
351.57
349.78
321.98
324.07
328.08
329.34
305.5
317.71
303.19
320.27
323.89
325.63
312.59
333.8
328.14
338.42
345.17
353.41
355.99
362.45
373.42
378.07
381.16
358.73
362.78
385.01
408.67
415.06
429.39
426.21
429.39
427.57
400.59
401.16
395.16
424.29
436.34
452.82
471.63
493.97
477.15
479.56
495.26
504.68
535.2
575.32
582.96
563.77
571.76
593.33
595.6
584.8
537.72
567.21
544.54
540.67
559.86
530.88
570.36
551.91
553.2
523.76
498.82
486.33
